Molecule ChEMBL ID,Assay ChEMBL ID,Activity Type,Value,Units,Standard Type,Standard Value,Standard Units,SMILES
CHEMBL3339360,CHEMBL3385132,,100000.0,nM,IC50,100000.0,nM,COc1cc2c(Oc3ccc(CC(=O)N/N=C/c4ccc(C(F)(F)F)cc4)cc3F)ccnc2cc1OCCCN1CCCC1
CHEMBL1230609,CHEMBL3385132,,2990.0,nM,IC50,2990.0,nM,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1
CHEMBL3394469,CHEMBL3396214,,2.5,%,Inhibition,2.5,%,Nc1n[nH]c2cccc(-c3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12
CHEMBL3394469,CHEMBL3396229,,,,Inhibition,,%,Nc1n[nH]c2cccc(-c3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12
CHEMBL3394469,CHEMBL3396244,,,,Inhibition,,%,Nc1n[nH]c2cccc(-c3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12
CHEMBL3394184,CHEMBL3395987,,81.8,%,Inhibition,81.8,%,Nc1ncn(Cc2ccccc2)c2nc(SCCOc3ccccc3F)nc1-2
CHEMBL3394180,CHEMBL3395987,,83.9,%,Inhibition,83.9,%,Cc1ccc(C(=O)COc2cccc(-c3cnc4ccccc4n3)c2)cc1
CHEMBL3394177,CHEMBL3395987,,79.89,%,Inhibition,79.89,%,Brc1cccc(CNc2ccc(-c3nc4ccccc4o3)cc2)c1
CHEMBL3394176,CHEMBL3395987,,76.063,%,Inhibition,76.06,%,O=C(CSc1nnc2ccc(-c3ccccc3)nn12)NC(=O)Nc1ccccc1
CHEMBL1365395,CHEMBL3395987,,83.02,%,Inhibition,83.02,%,Cc1ccc2c(C)nc(Nc3nc(O)cc(CSc4nnnn4-c4ccccc4)n3)nc2c1
CHEMBL1976046,CHEMBL3395987,,80.53,%,Inhibition,80.53,%,O=[N+]([O-])c1cc(-c2ccc(/C=N/c3nc4ccccn4c3-c3ccco3)o2)ccc1Cl
CHEMBL3393072,CHEMBL3395991,,8.49,uM,IC50,8490.0,nM,O=C(Cc1c[nH]c2ccccc12)NNC(=S)Nc1ncccc1Br
CHEMBL1365395,CHEMBL3395991,,3.92,uM,IC50,3920.0,nM,Cc1ccc2c(C)nc(Nc3nc(O)cc(CSc4nnnn4-c4ccccc4)n3)nc2c1
CHEMBL3394102,CHEMBL3395782,,51.8,%,Inhibition,51.8,%,CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S/C=C\C(=O)O)n2C2CC2)ccn1
CHEMBL3394102,CHEMBL3395923,,50.0,%,Inhibition,50.0,%,CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S/C=C\C(=O)O)n2C2CC2)ccn1
CHEMBL3394105,CHEMBL3395923,,50.0,%,Inhibition,50.0,%,CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S/C=C\C(=O)O)n2C2CCCCC2)ccn1
CHEMBL3394108,CHEMBL3395923,,50.0,%,Inhibition,50.0,%,CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S/C=C\C(=O)O)n2CC2CCCO2)ccn1
CHEMBL3394112,CHEMBL3395923,,50.0,%,Inhibition,50.0,%,COC(Cn1c(SC2CCC(C(=O)O)CC2O)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(C)=O)c1)OC
CHEMBL3394118,CHEMBL3395923,,50.0,%,Inhibition,50.0,%,CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(Sc3cccc(I)n3)n2C2CCCCC2)ccn1
CHEMBL3397275,CHEMBL3399407,,1.21,umol/L,IC50,1210.0,nM,Clc1cc(Nc2ncnc3ccc(NC4=NC[C@H](COc5ccccc5)O4)cc23)ccc1OCc1nccs1
CHEMBL3397276,CHEMBL3399407,,0.95,umol/L,IC50,950.0,nM,Clc1cc(Nc2ncnc3ccc(NC4=NC[C@@H](COc5ccccc5)O4)cc23)ccc1OCc1nccs1
CHEMBL553,CHEMBL3399407,,0.03,umol/L,IC50,30.0,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
CHEMBL446534,CHEMBL3399127,,,,Inhibition,,%,CCCC(=O)OC1O[C@H](CO)[C@@H](OC(=O)CCC)[C@H](OC(=O)CCC)[C@@H]1NC(C)=O
CHEMBL446534,CHEMBL3399125,,,,Inhibition,,%,CCCC(=O)OC1O[C@H](CO)[C@@H](OC(=O)CCC)[C@H](OC(=O)CCC)[C@@H]1NC(C)=O
CHEMBL446534,CHEMBL3399124,,,,Inhibition,,%,CCCC(=O)OC1O[C@H](CO)[C@@H](OC(=O)CCC)[C@H](OC(=O)CCC)[C@@H]1NC(C)=O
CHEMBL446534,CHEMBL3399123,,,,Inhibition,,%,CCCC(=O)OC1O[C@H](CO)[C@@H](OC(=O)CCC)[C@H](OC(=O)CCC)[C@@H]1NC(C)=O
CHEMBL446534,CHEMBL3399122,,2.0,,FC,2.0,,CCCC(=O)OC1O[C@H](CO)[C@@H](OC(=O)CCC)[C@H](OC(=O)CCC)[C@@H]1NC(C)=O
CHEMBL3297898,CHEMBL3404061,,68.2,nM,IC50,68.2,nM,COc1ccc(N(C)c2nc(C)nc3oc(C)cc23)cc1
CHEMBL3403513,CHEMBL3404061,,226.4,nM,IC50,226.4,nM,Cc1nc(N(C)c2ccc3c(c2)CCO3)c2cc(C)oc2n1
CHEMBL3403512,CHEMBL3404061,,298.2,nM,IC50,298.2,nM,Cc1nc(N(C)c2ccc3c(c2)OCO3)c2cc(C)oc2n1
CHEMBL3403511,CHEMBL3404061,,500.0,nM,IC50,500.0,nM,COc1cc(N(C)c2nc(C)nc3oc(C)cc23)cc(OC)c1OC
CHEMBL3403510,CHEMBL3404061,,90.3,nM,IC50,90.3,nM,COc1ccc(N(C)c2nc(C)nc3oc(C)cc23)cc1OC
CHEMBL3403509,CHEMBL3404061,,162.3,nM,IC50,162.3,nM,COc1ccc(N(C)c2nc(C)nc3oc(C)cc23)c(OC)c1
CHEMBL3403514,CHEMBL3404061,,306.6,nM,IC50,306.6,nM,Cc1nc(N(C)c2ccc3occc3c2)c2cc(C)oc2n1
CHEMBL3403515,CHEMBL3404061,,103.2,nM,IC50,103.2,nM,COc1ccc2c(c1)CCN2c1nc(C)nc2oc(C)cc12
CHEMBL3403516,CHEMBL3404061,,500.0,nM,IC50,500.0,nM,COc1ccc2c(ccn2-c2nc(C)nc3oc(C)cc23)c1
CHEMBL3403517,CHEMBL3404061,,3.4,nM,IC50,3.4,nM,COc1ccc2c(c1)CCCN2c1nc(C)nc2oc(C)cc12
CHEMBL3403518,CHEMBL3404061,,102.2,nM,IC50,102.2,nM,Cc1nc(N(C)c2ccc(OC(C)C)cc2)c2cc(C)oc2n1
CHEMBL3403519,CHEMBL3404061,,500.0,nM,IC50,500.0,nM,CCOc1ccc(N(C)c2nc(C)nc3oc(C)cc23)cc1
CHEMBL553,CHEMBL3404061,,1.2,nM,IC50,1.2,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
CHEMBL276711,CHEMBL3404061,,,,IC50,,,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1
CHEMBL535,CHEMBL3404061,,172.1,nM,IC50,172.1,nM,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C
CHEMBL1172583,CHEMBL3406466,,,,Inhibition,,%,CCOC(=O)/C=C/C(C(=O)/C=C/c1ccc(OC)c(OC)c1)=C(O)\C=C\c1ccc(OC)c(OC)c1
CHEMBL211337,CHEMBL3406466,,,,Inhibition,,%,CCOC(=O)CC/C(C(=O)/C=C/c1ccc(O)c(OC)c1)=C(O)\C=C\c1ccc(O)c(OC)c1
CHEMBL128748,CHEMBL3406466,,,,Inhibition,,%,COc1ccc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(OC)c(OC)c2)cc1OC
CHEMBL116438,CHEMBL3406466,,,,Inhibition,,%,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O
CHEMBL3402860,CHEMBL3406466,,,,Inhibition,,%,CCOC(=O)CCCOc1ccc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(OCCCC(=O)OCC)c(OC)c2)cc1OC
CHEMBL3402859,CHEMBL3406466,,,,Inhibition,,%,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(OCC(=O)Nc3ccccc3)c(OC)c2)ccc1OCC(=O)Nc1ccccc1
CHEMBL3402858,CHEMBL3406466,,,,Inhibition,,%,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(OCC(=O)O)c(OC)c2)ccc1OCC(=O)O
CHEMBL3402857,CHEMBL3406466,,,,Inhibition,,%,CCOC(=O)/C=C/C(C(=O)/C=C/c1ccc(O)c(O)c1)=C(O)\C=C\c1ccc(O)c(OC)c1
CHEMBL3402856,CHEMBL3406466,,,,Inhibition,,%,COc1cc(/C=C/C(=O)/C(CCC(=O)O)=C(O)/C=C/c2ccc(O)c(O)c2)ccc1O
CHEMBL3402855,CHEMBL3406466,,,,Inhibition,,%,O=C(O)CC/C(C(=O)/C=C/c1ccc(O)c(O)c1)=C(O)\C=C\c1ccc(O)c(O)c1
CHEMBL129964,CHEMBL3406466,,,,Inhibition,,%,O=C(/C=C(O)/C=C/c1ccc(O)c(O)c1)/C=C/c1ccc(O)c(O)c1
CHEMBL3402854,CHEMBL3406466,,,,Inhibition,,%,CCOC(=O)CC/C(C(=O)/C=C/c1ccc(O)c(O)c1)=C(O)\C=C\c1ccc(O)c(O)c1
CHEMBL3402853,CHEMBL3406466,,,,Inhibition,,%,CCOC(=O)CC/C(C(=O)/C=C/c1ccc(OCC(=O)OC)c(OC)c1)=C(O)\C=C\c1ccc(OCC(=O)OC)c(OC)c1
CHEMBL146120,CHEMBL3406466,,,,Inhibition,,%,COC(=O)COc1ccc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(OCC(=O)OC)c(OC)c2)cc1OC
CHEMBL3402852,CHEMBL3406466,,,,Inhibition,,%,COc1cc(/C=C/C(=O)/C(CCC(=O)O)=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O
CHEMBL3402851,CHEMBL3406466,,,,Inhibition,,%,CCOC(=O)/C=C/C(C(=O)/C=C/c1ccc(O)c(OC)c1)=C(O)\C=C\c1ccc(O)c(OC)c1
CHEMBL3402850,CHEMBL3406466,,,,Inhibition,,%,CCOC(=O)CC/C(C(=O)/C=C/c1ccc(O)c(OC)c1)=C(O)\C=C\c1ccc(O)c(O)c1
CHEMBL3402849,CHEMBL3406466,,,,Inhibition,,%,COc1cc(/C=C/C(O)=C/C(=O)/C=C/c2ccc(O)c(O)c2)ccc1O
CHEMBL1797798,CHEMBL3406466,,,,Inhibition,,%,COc1ccc(/C=C/C(=O)/C(C)=C(O)/C=C/c2ccc(OC)c(OC)c2)cc1OC
CHEMBL443307,CHEMBL3406466,,,,Inhibition,,%,COc1cc(/C=C/C(=O)/C(C(C)=O)=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O
CHEMBL211758,CHEMBL3406466,,,,Inhibition,,%,CCOC(=O)CC/C(C(=O)/C=C/c1ccc(OC)c(OC)c1)=C(O)\C=C\c1ccc(O)c(OC)c1
CHEMBL3402848,CHEMBL3406466,,,,Inhibition,,%,COc1cc(OC)c(OC)cc1/C=C/C(O)=C/C(=O)/C=C/c1ccc(OC)c(OC)c1
CHEMBL3402847,CHEMBL3406466,,,,Inhibition,,%,COc1ccc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(OC)c(OC)c2OC)cc1OC
CHEMBL3402846,CHEMBL3406466,,,,Inhibition,,%,COc1ccc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(OC)c(OC)c2)cc1O
CHEMBL379426,CHEMBL3406466,,,,Inhibition,,%,COc1cc(OC)c(OC)cc1/C=C/C(=O)/C=C(O)/C=C/c1cc(OC)c(OC)cc1OC
CHEMBL268937,CHEMBL3406466,,,,Inhibition,,%,COc1ccc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(OC)c(OC)c2OC)c(OC)c1OC
CHEMBL357618,CHEMBL3406466,,,,Inhibition,,%,COc1ccc(CCC(=O)CC(O)CCc2ccc(OC)c(OC)c2)cc1OC
CHEMBL179512,CHEMBL3406466,,,,Inhibition,,%,COc1cc(/C=C/C(O)=C/C(=O)/C=C/c2ccc(O)cc2)ccc1O
CHEMBL494826,CHEMBL3406466,,,,Inhibition,,%,COc1cc(/C=C/C(O)=C/C(=O)/C=C/c2ccc(OC)c(OC)c2)ccc1O
CHEMBL3402868,CHEMBL3406466,,,,Inhibition,,%,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2cc(O)c(OC)c(OC)c2)cc(O)c1OC
CHEMBL3402867,CHEMBL3406466,,,,Inhibition,,%,COc1cc(F)c(/C=C/C(=O)/C=C(O)/C=C/c2cc(OC)c(OC)cc2F)cc1OC
CHEMBL3402866,CHEMBL3406466,,,,Inhibition,,%,CCOC(=O)CC/C(C(=O)/C=C/c1cc(OC)c(O)c(OC)c1)=C(O)\C=C\c1cc(OC)c(O)c(OC)c1
CHEMBL3402865,CHEMBL3406466,,,,Inhibition,,%,CCOC(=O)CC/C(C(=O)/C=C/c1cc(O)c(OC)c(OC)c1)=C(O)\C=C\c1cc(O)c(OC)c(OC)c1
CHEMBL3402864,CHEMBL3406466,,,,Inhibition,,%,CCOC(=O)CC/C(C(=O)/C=C/c1ccc(OC)c(OC)c1)=C(O)\C=C\c1ccc(OC)c(OC)c1
CHEMBL3402863,CHEMBL3406466,,,,Inhibition,,%,COc1cc(/C=C/C(=O)/C(CCC(=O)O)=C(O)/C=C/c2ccc(OCCCC(=O)O)c(OC)c2)ccc1OCCCC(=O)O
CHEMBL3402862,CHEMBL3406466,,,,Inhibition,,%,CCOC(=O)CCCOc1ccc(/C=C/C(=O)/C(CCC(=O)OCC)=C(O)/C=C/c2ccc(OCCCC(=O)OCC)c(OC)c2)cc1OC
CHEMBL3402861,CHEMBL3406466,,,,Inhibition,,%,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(OCCCC(=O)O)c(OC)c2)ccc1OCCCC(=O)O
CHEMBL116438,CHEMBL3406468,,,,Inhibition,,%,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O
CHEMBL128748,CHEMBL3406468,,,,Inhibition,,%,COc1ccc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(OC)c(OC)c2)cc1OC
CHEMBL211337,CHEMBL3406468,,,,Inhibition,,%,CCOC(=O)CC/C(C(=O)/C=C/c1ccc(O)c(OC)c1)=C(O)\C=C\c1ccc(O)c(OC)c1
CHEMBL1172583,CHEMBL3406468,,,,Inhibition,,%,CCOC(=O)/C=C/C(C(=O)/C=C/c1ccc(OC)c(OC)c1)=C(O)\C=C\c1ccc(OC)c(OC)c1
CHEMBL494826,CHEMBL3406468,,,,Inhibition,,%,COc1cc(/C=C/C(O)=C/C(=O)/C=C/c2ccc(OC)c(OC)c2)ccc1O
CHEMBL179512,CHEMBL3406468,,,,Inhibition,,%,COc1cc(/C=C/C(O)=C/C(=O)/C=C/c2ccc(O)cc2)ccc1O
CHEMBL357618,CHEMBL3406468,,,,Inhibition,,%,COc1ccc(CCC(=O)CC(O)CCc2ccc(OC)c(OC)c2)cc1OC
CHEMBL268937,CHEMBL3406468,,,,Inhibition,,%,COc1ccc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(OC)c(OC)c2OC)c(OC)c1OC
CHEMBL379426,CHEMBL3406468,,,,Inhibition,,%,COc1cc(OC)c(OC)cc1/C=C/C(=O)/C=C(O)/C=C/c1cc(OC)c(OC)cc1OC
CHEMBL3402846,CHEMBL3406468,,,,Inhibition,,%,COc1ccc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(OC)c(OC)c2)cc1O
CHEMBL3402847,CHEMBL3406468,,,,Inhibition,,%,COc1ccc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(OC)c(OC)c2OC)cc1OC
CHEMBL3402848,CHEMBL3406468,,,,Inhibition,,%,COc1cc(OC)c(OC)cc1/C=C/C(O)=C/C(=O)/C=C/c1ccc(OC)c(OC)c1
CHEMBL211758,CHEMBL3406468,,,,Inhibition,,%,CCOC(=O)CC/C(C(=O)/C=C/c1ccc(OC)c(OC)c1)=C(O)\C=C\c1ccc(O)c(OC)c1
CHEMBL443307,CHEMBL3406468,,,,Inhibition,,%,COc1cc(/C=C/C(=O)/C(C(C)=O)=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O
CHEMBL1797798,CHEMBL3406468,,,,Inhibition,,%,COc1ccc(/C=C/C(=O)/C(C)=C(O)/C=C/c2ccc(OC)c(OC)c2)cc1OC
CHEMBL3402849,CHEMBL3406468,,,,Inhibition,,%,COc1cc(/C=C/C(O)=C/C(=O)/C=C/c2ccc(O)c(O)c2)ccc1O
CHEMBL3402850,CHEMBL3406468,,,,Inhibition,,%,CCOC(=O)CC/C(C(=O)/C=C/c1ccc(O)c(OC)c1)=C(O)\C=C\c1ccc(O)c(O)c1
CHEMBL3402851,CHEMBL3406468,,,,Inhibition,,%,CCOC(=O)/C=C/C(C(=O)/C=C/c1ccc(O)c(OC)c1)=C(O)\C=C\c1ccc(O)c(OC)c1
CHEMBL3402852,CHEMBL3406468,,,,Inhibition,,%,COc1cc(/C=C/C(=O)/C(CCC(=O)O)=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O
CHEMBL146120,CHEMBL3406468,,,,Inhibition,,%,COC(=O)COc1ccc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(OCC(=O)OC)c(OC)c2)cc1OC
CHEMBL3402853,CHEMBL3406468,,,,Inhibition,,%,CCOC(=O)CC/C(C(=O)/C=C/c1ccc(OCC(=O)OC)c(OC)c1)=C(O)\C=C\c1ccc(OCC(=O)OC)c(OC)c1
CHEMBL3402854,CHEMBL3406468,,,,Inhibition,,%,CCOC(=O)CC/C(C(=O)/C=C/c1ccc(O)c(O)c1)=C(O)\C=C\c1ccc(O)c(O)c1
CHEMBL129964,CHEMBL3406468,,,,Inhibition,,%,O=C(/C=C(O)/C=C/c1ccc(O)c(O)c1)/C=C/c1ccc(O)c(O)c1
CHEMBL3402855,CHEMBL3406468,,,,Inhibition,,%,O=C(O)CC/C(C(=O)/C=C/c1ccc(O)c(O)c1)=C(O)\C=C\c1ccc(O)c(O)c1
CHEMBL3402856,CHEMBL3406468,,,,Inhibition,,%,COc1cc(/C=C/C(=O)/C(CCC(=O)O)=C(O)/C=C/c2ccc(O)c(O)c2)ccc1O
CHEMBL3402857,CHEMBL3406468,,,,Inhibition,,%,CCOC(=O)/C=C/C(C(=O)/C=C/c1ccc(O)c(O)c1)=C(O)\C=C\c1ccc(O)c(OC)c1
CHEMBL3402858,CHEMBL3406468,,,,Inhibition,,%,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(OCC(=O)O)c(OC)c2)ccc1OCC(=O)O
CHEMBL3402859,CHEMBL3406468,,,,Inhibition,,%,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(OCC(=O)Nc3ccccc3)c(OC)c2)ccc1OCC(=O)Nc1ccccc1
CHEMBL3402860,CHEMBL3406468,,,,Inhibition,,%,CCOC(=O)CCCOc1ccc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(OCCCC(=O)OCC)c(OC)c2)cc1OC
CHEMBL3402861,CHEMBL3406468,,,,Inhibition,,%,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(OCCCC(=O)O)c(OC)c2)ccc1OCCCC(=O)O
CHEMBL3402862,CHEMBL3406468,,,,Inhibition,,%,CCOC(=O)CCCOc1ccc(/C=C/C(=O)/C(CCC(=O)OCC)=C(O)/C=C/c2ccc(OCCCC(=O)OCC)c(OC)c2)cc1OC
CHEMBL3402863,CHEMBL3406468,,,,Inhibition,,%,COc1cc(/C=C/C(=O)/C(CCC(=O)O)=C(O)/C=C/c2ccc(OCCCC(=O)O)c(OC)c2)ccc1OCCCC(=O)O
CHEMBL3402864,CHEMBL3406468,,,,Inhibition,,%,CCOC(=O)CC/C(C(=O)/C=C/c1ccc(OC)c(OC)c1)=C(O)\C=C\c1ccc(OC)c(OC)c1
CHEMBL3402865,CHEMBL3406468,,,,Inhibition,,%,CCOC(=O)CC/C(C(=O)/C=C/c1cc(O)c(OC)c(OC)c1)=C(O)\C=C\c1cc(O)c(OC)c(OC)c1
CHEMBL3402866,CHEMBL3406468,,,,Inhibition,,%,CCOC(=O)CC/C(C(=O)/C=C/c1cc(OC)c(O)c(OC)c1)=C(O)\C=C\c1cc(OC)c(O)c(OC)c1
CHEMBL3402867,CHEMBL3406468,,,,Inhibition,,%,COc1cc(F)c(/C=C/C(=O)/C=C(O)/C=C/c2cc(OC)c(OC)cc2F)cc1OC
CHEMBL3402868,CHEMBL3406468,,,,Inhibition,,%,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2cc(O)c(OC)c(OC)c2)cc(O)c1OC
CHEMBL3400291,CHEMBL3406099,,10.0,uM,IC50,10000.0,nM,Cc1c(Cc2cccc(N(C)S(=O)(=O)CCCNCCCCCC(=O)N3CCN(c4nc(N5CCOCC5)nc(-n5c(C(F)F)nc6ccccc65)n4)CC3)c2)c(=O)oc2cc(OC(=O)N(C)C)ccc12
CHEMBL3409484,CHEMBL3412565,,0.025,uM,IC50,25.0,nM,CS(=O)(=O)CCNCc1ccc(-c2cc3c(Nc4ccc(OCc5ccccc5)cc4)ncnc3cn2)o1
CHEMBL3409483,CHEMBL3412565,,0.023,uM,IC50,23.0,nM,[O-][S+]1CCN(Cc2ccc(-c3cc4c(Nc5ccc(OCc6cccc(F)c6)cc5)ncnc4cn3)o2)CC1
CHEMBL3409482,CHEMBL3412565,,0.036,uM,IC50,36.0,nM,CN(CCO)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1
CHEMBL30432,CHEMBL3412565,,0.007,uM,IC50,7.0,nM,CN(C)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1
CHEMBL3415260,CHEMBL3420462,,11.2,%,Inhibition,11.2,%,CN(C)Cc1ccc2nc(NC(=O)N/N=C3\C(=O)Nc4ccc(F)cc43)sc2c1
CHEMBL3415268,CHEMBL3420462,,19.6,%,Inhibition,19.6,%,CN(C)Cc1ccc2nc(NC(=O)N/N=C/c3cn(Cc4ccc(Cl)cc4)c4ccccc34)sc2c1
CHEMBL388978,CHEMBL3420462,,96.8,%,Inhibition,96.8,%,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
CHEMBL3417489,CHEMBL3420306,,1000.0,nM,IC50,1000.0,nM,O=c1ccc(-n2ccc3ccc(F)cc32)nn1CCOc1ccnc2cc(OCCCN3CCOCC3)ccc12
CHEMBL3417489,CHEMBL3420307,,1000.0,nM,IC50,1000.0,nM,O=c1ccc(-n2ccc3ccc(F)cc32)nn1CCOc1ccnc2cc(OCCCN3CCOCC3)ccc12
CHEMBL3416636,CHEMBL3418214,,372.0,nM,IC50,372.0,nM,Nc1cnc(C#Cc2cc3c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncnc3s2)cn1
CHEMBL3416635,CHEMBL3418214,,109.0,nM,IC50,109.0,nM,Fc1cccc(COc2ccc(Nc3ncnc4sc(C#CC5CCCN5)cc34)cc2Cl)c1
CHEMBL3416634,CHEMBL3418214,,71.0,nM,IC50,71.0,nM,C#Cc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2s1
CHEMBL3416633,CHEMBL3418214,,69.0,nM,IC50,69.0,nM,C[C@H](N)C#Cc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2s1
CHEMBL554,CHEMBL3418214,,11.0,nM,IC50,11.0,nM,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
CHEMBL939,CHEMBL3418213,,380.0,nM,IC50,380.0,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1
CHEMBL3416632,CHEMBL3418213,,5000.0,nM,IC50,5000.0,nM,O=C(c1ccc(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3s2)cc1)N1CCN(CCO)CC1
CHEMBL3416631,CHEMBL3418213,,600.0,nM,IC50,600.0,nM,OCCN1CCN(Cc2ccc(-c3cc4c(N[C@H](CO)c5ccccc5)ncnc4s3)cc2)CC1
CHEMBL3416630,CHEMBL3418213,,600.0,nM,IC50,600.0,nM,OC[C@@H](Nc1ncnc2sc(-c3ccc(CN4CCNCC4)cc3)cc12)c1ccccc1
CHEMBL3416629,CHEMBL3418212,,26.0,nM,IC50,26.0,nM,C#Cc1cccc(N2C(=O)Nc3c(C(=O)Nc4ccc(CN5CCCC5)cc4)sc4ncnc2c34)c1
CHEMBL3416628,CHEMBL3418212,,7.0,nM,IC50,7.0,nM,O=C(Nc1ccc(CN2CCCC2)cc1)c1sc2ncnc3c2c1NC(=O)N3c1ccc(F)c(Cl)c1
CHEMBL554,CHEMBL3418211,,5.5,nM,IC50,5.5,nM,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
CHEMBL3416627,CHEMBL3418211,,220.0,nM,IC50,220.0,nM,COc1ccccc1-c1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2s1
CHEMBL3416626,CHEMBL3418211,,18.0,nM,IC50,18.0,nM,C#Cc1cccc(Nc2ncnc3sc(-c4ccccc4OC)cc23)c1
CHEMBL3416625,CHEMBL3418211,,5.0,nM,IC50,5.0,nM,COc1ccccc1-c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1
CHEMBL3416624,CHEMBL3418211,,173.0,nM,IC50,173.0,nM,COc1ccccc1-c1cc2c(Nc3ccccc3)ncnc2s1
CHEMBL3416623,CHEMBL3418211,,55.0,nM,IC50,55.0,nM,COc1ccccc1-c1cc2c(N[C@H](C)c3cccs3)ncnc2s1
CHEMBL3416622,CHEMBL3418211,,170.0,nM,IC50,170.0,nM,COc1ccccc1-c1cc2c(NCc3cccs3)ncnc2s1
CHEMBL3416437,CHEMBL3418211,,153.0,nM,IC50,153.0,nM,COc1ccccc1-c1cc2c(N[C@H](C)c3ccccn3)ncnc2s1
CHEMBL3414594,CHEMBL3418211,,183.0,nM,IC50,183.0,nM,COc1ccccc1-c1cc2c(NCc3ccccn3)ncnc2s1
CHEMBL3416598,CHEMBL3418211,,275.0,nM,IC50,275.0,nM,COc1ccccc1-c1cc2c(NCc3cccnc3)ncnc2s1
CHEMBL3416597,CHEMBL3418211,,108.0,nM,IC50,108.0,nM,COc1ccccc1-c1cc2c(NCc3ccncc3)ncnc2s1
CHEMBL3416596,CHEMBL3418211,,27.0,nM,IC50,27.0,nM,COc1ccccc1-c1cc2c(N[C@H](C)c3ccc(F)cc3)ncnc2s1
CHEMBL3416595,CHEMBL3418211,,23.0,nM,IC50,23.0,nM,COC[C@@H](Nc1ncnc2sc(-c3ccccc3OC)cc12)c1ccccc1
CHEMBL3416594,CHEMBL3418211,,8.0,nM,IC50,8.0,nM,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2s1
